transaction_id,customer_id,transaction_date,store_id,payment_method,discount_applied
T002548,C00084,2025-01-27,S025,Cash,0.0
T002549,C00273,2024-08-09,S021,Momo,0.15
T002550,C00032,2025-07-30,S018,Credit Card,0.1
T002551,C00561,2025-05-28,S004,ZaloPay,
T002552,C00013,2025-11-21,S008,VNPay,0.25
T002553,C00160,2025-09-09,S025,Bank Transfer,0.05
T002554,C00522,2025-10-16,S018,VNPay,0.25
T002555,C00277,2024-12-13,S021,Bank Transfer,0.05
T002556,C00046,2023-09-22,S005,Credit Card,0.0
T002557,C00634,2026-02-02,S004,ZaloPay,0.0
T002558,C00565,2024-08-03,S004,Bank Transfer,0.0
T002559,C00098,2026-02-12,S004,VNPay,0.0
T002560,C00616,2025-02-06,S020,VNPay,0.0
T002561,C00708,2025-06-27,S006,ZaloPay,0.05
T002562,C00180,2026-01-05,S023,ZaloPay,
T002563,C00046,2023-10-19,S013,Unknown,0.0
T002564,C00133,2025-08-22,S012,Momo,0.1
T002565,C00669,2025-01-29,S016,Credit Card,0.0
T002566,C00555,2025-08-01,S010,Credit Card,0.05
T002567,C00028,2025-04-15,S001,Credit Card,
T002568,C00170,2024-06-10,S022,Credit Card,0.0
T002569,C00030,2026-01-14,S004,VNPay,0.05
T002570,C00613,2025-11-21,S009,Bitcoin,0.0
T002571,C00412,2025-06-08,S007,VNPay,
T002572,C00070,2025-06-04,S008,,0.25
T002573,C00195,2025-12-17,S025,Cash,0.2
T002574,C00117,2023-09-13,S009,VNPay,0.05
T002575,C00070,2024-07-15,S015,Bank Transfer,0.0
T002576,C00131,2026-02-28,S003,Bank Transfer,0.0
T002577,C00645,2025-09-01,S010,ZaloPay,0.2
T002578,C00036,2025-05-25,S018,ZaloPay,0.0
T002579,C00173,2024-12-07,S001,Bank Transfer,0.0
T002580,C00013,2025-12-22,S006,Momo,0.1
T002581,C00331,2025-07-31,S007,VNPay,0.15
T002582,C00229,2026-02-06,S017,Bank Transfer,0.25
T002583,C00127,2025-05-05,S016,ZaloPay,0.05
T002584,C00103,2024-10-07,S023,Cash,0.05
T002585,C00569,2025-01-30,S009,Cash,0.0
T002586,C00658,2024-08-30,S008,Bank Transfer,0.3
T002587,C00512,2025-09-24,S020,Momo,0.0
T002588,C00436,2026-02-28,S020,Momo,0.3
T002589,C00435,2025-08-23,S021,Bank Transfer,0.1
T002590,C00140,2026-03-19,S004,Momo,0.05
T002591,C00249,2025-08-20,S011,Momo,0.0
T002592,C00641,2024-11-04,S020,ZaloPay,0.15
T002593,C00211,2024-01-19,S023,Gold,0.1
T002594,C00511,2025-08-02,S020,Bank Transfer,0.0
T002595,C00085,2025-12-22,S008,Credit Card,0.0
T002596,C00022,2024-04-21,S021,ZaloPay,0.3
T002597,C00246,2025-08-06,S006,Momo,0.05
T002598,C00022,2025-12-17,S010,Momo,0.15
T002599,C00108,2025-06-20,S025,,0.0
T002600,C00167,2025-06-16,S004,VNPay,0.3
T002601,C00405,2025-12-11,S020,ZaloPay,0.2
T002602,C00219,2025-08-21,S020,Credit Card,0.2
T002603,C00040,2024-11-22,S021,ZaloPay,0.0
T002604,C00010,2025-07-13,S022,Momo,0.0
T002605,C00035,2026-01-28,S006,Bank Transfer,0.2
T002606,C00210,2025-05-08,S008,Bank Transfer,0.05
T002607,C00337,2025-03-21,S020,,0.0
T002608,C00073,2024-04-23,S009,VNPay,0.0
T002609,C00129,2024-09-19,S020,Momo,0.0
T002610,C00383,2025-05-26,S024,ZaloPay,0.0
T002611,C00238,2024-12-05,S008,Bank Transfer,0.0
T002612,C00005,2025-02-17,S017,Momo,0.0
T002613,C00469,2025-02-02,S018,Cash,
T002614,C00106,2025-03-15,S001,Momo,0.0
T002615,C00366,2024-03-29,S021,VNPay,0.0
T002616,C00034,2024-12-09,S015,Bank Transfer,0.15
T002617,C00071,2026-02-18,S017,Momo,0.0
T002618,C00354,2025-09-11,S001,Credit Card,0.3
T002619,C00719,2025-07-20,S015,Cash,0.0
T002620,C00092,2023-11-14,S015,ZaloPay,0.0
T002621,C00287,2025-09-16,S001,Credit Card,0.0
T002622,C00317,2026-03-02,S016,Momo,0.0
T002623,C00309,2026-03-15,S020,Bank Transfer,0.25
T002624,C00114,2025-06-26,S009,VNPay,0.0
T002625,C00018,2025-09-01,S023,Bank Transfer,0.0
T002626,C00290,2024-10-12,S015,Cash,0.0
T002627,C00111,2026-03-01,S022,VNPay,0.0
T002628,C00157,2025-11-20,S021,VNPay,0.0
T002629,C00221,2025-08-14,S011,Credit Card,0.0
T002630,C00473,2025-10-02,S015,Momo,0.2
T002631,C00112,2026-01-29,S023,Momo,0.1
T002632,C00025,2025-11-24,S024,Momo,0.0
T002633,C00066,2025-09-22,S025,VNPay,0.3
T002634,C00010,2025-08-23,S022,Momo,0.0
T002635,C00166,2025-09-10,S016,Cash,0.3
T002636,C00111,2025-08-10,S012,Bank Transfer,0.1
T002637,C00599,2024-10-09,S008,VNPay,
T002638,C00037,2025-06-14,S021,VNPay,0.0
T002639,C00415,2025-09-24,S025,ZaloPay,
T002640,C00020,2025-10-18,S001,Bank Transfer,0.05
T002641,C00793,2025-08-19,S007,Credit Card,0.0
T002642,C00093,2025-01-23,S017,,
T002643,C00068,2025-12-03,S011,Credit Card,0.0
T002644,C00747,2025-08-22,S005,Credit Card,0.05
T002645,C00156,2025-07-18,S002,VNPay,0.0
T002646,C00377,2025-11-13,S019,Cash,0.0
T002647,C00350,2025-09-09,S009,Cash,0.05
T002648,C00168,2025-10-31,S017,ZaloPay,0.15
T002649,C00763,2023-09-27,S020,ZaloPay,0.3
T002650,C00701,2024-11-16,S012,VNPay,0.15
T002651,C00216,2025-05-29,S016,Cash,0.0
T002652,C00749,2025-12-14,S008,Bank Transfer,0.15
T002653,C00113,2026-03-02,S003,Bank Transfer,0.05
T002654,C00351,2025-03-02,S008,VNPay,0.15
T002655,C00039,2025-06-12,S005,ZaloPay,0.0
T002656,C00120,2025-08-08,S024,???,
T002657,C00750,2025-08-30,S023,ZaloPay,0.05
T002658,C00169,2023-10-22,S007,ZaloPay,0.0
T002659,C00125,2024-06-13,S005,ZaloPay,0.15
T002660,C00161,2024-04-29,S012,VNPay,0.2
T002661,C00288,2025-07-13,S011,Bank Transfer,0.2
T002662,C00684,2024-05-16,S013,VNPay,0.0
T002663,C00212,2025-05-30,S007,Credit Card,0.0
T002664,C00792,2025-06-16,S002,VNPay,0.0
T002665,C00209,2025-04-24,S010,VNPay,0.0
T002666,C00244,2024-12-02,S025,VNPay,0.2
T002667,C00219,2025-01-03,S010,Momo,0.0
T002668,C00011,2026-02-15,S011,Unknown,0.0
T002669,C00025,2025-07-29,S002,Credit Card,0.0
T002670,C00172,2025-07-19,S002,Bank Transfer,
T002671,C00053,2025-12-08,S024,VNPay,0.0
T002672,C00556,2026-01-03,S004,Momo,0.3
T002673,C00776,2025-04-27,S004,Credit Card,0.05
T002674,C00168,2024-11-07,S001,VNPay,
T002675,C00189,2023-12-31,S024,Bank Transfer,0.05
T002676,C00465,2025-08-17,S005,Bank Transfer,0.0
T002677,C00025,2025-06-22,S021,,0.1
T002678,C00192,2025-12-05,S022,Momo,0.1
T002679,C00006,2025-09-05,S021,VNPay,0.0
T002680,C00045,2025-03-22,S003,Momo,0.0
T002681,C00423,2025-08-22,S010,Credit Card,0.0
T002682,C00535,2025-11-26,S015,Bank Transfer,0.3
T002683,C00132,2024-07-22,S009,Bank Transfer,0.25
T002684,C00013,2025-08-07,S013,ZaloPay,0.25
T002685,C00072,2025-09-04,S016,,0.15
T002686,C00438,2024-09-02,S007,Credit Card,0.25
T002687,C00773,2026-02-09,S007,Credit Card,0.05
T002688,C00230,2025-02-27,S017,Momo,0.0
T002689,C00792,2025-09-21,S011,Credit Card,0.15
T002690,C00183,2025-10-08,S009,VNPay,0.2
T002691,C00777,2025-12-15,S014,Credit Card,0.0
T002692,C00185,2025-09-21,S022,Unknown,0.1
T002693,C00789,2025-12-26,S017,Bank Transfer,0.25
T002694,C00206,2026-01-27,S012,Momo,0.25
T002695,C00006,2025-10-23,S014,ZaloPay,0.15
T002696,C00337,2025-07-20,S016,ZaloPay,0.25
T002697,C00325,2024-08-04,S009,Credit Card,0.15
T002698,C00287,2025-03-18,S019,Credit Card,0.0
T002699,C00026,2025-08-14,S003,ZaloPay,0.0
T002700,C00088,2026-03-17,S003,ZaloPay,0.25
T002701,C00784,2024-08-17,S021,VNPay,0.2
T002702,C00303,2024-08-17,S011,,0.0
T002703,C00392,2025-07-30,S020,Credit Card,0.0
T002704,C00015,2025-04-03,S013,Credit Card,0.0
T002705,C00200,2026-03-12,S006,Credit Card,0.0
T002706,C00511,2026-02-15,S010,Credit Card,0.2
T002707,C00081,2024-10-27,S017,VNPay,0.05
T002708,C00660,2025-06-18,S002,Momo,0.0
T002709,C00110,2025-09-16,S011,VNPay,0.1
T002710,C00670,2024-10-15,S013,Bank Transfer,
T002711,C00035,2025-01-18,S014,Momo,0.0
T002712,C00421,2025-12-24,S020,ZaloPay,0.1
T002713,C00323,2025-04-16,S023,Bank Transfer,0.2
T002714,C00199,2025-05-29,S023,,0.0
T002715,C00770,2026-01-29,S021,,0.25
T002716,C00745,2025-03-18,S016,Momo,0.0
T002717,C00232,2025-11-09,S020,Unknown,0.05
T002718,C00412,2025-05-04,S016,VNPay,0.0
T002719,C00020,2026-01-27,S019,Momo,0.3
T002720,C00718,2024-01-27,S018,,0.15
T002721,C00573,2025-03-26,S022,ZaloPay,0.1
T002722,C00315,2024-10-14,S025,Cash,0.2
T002723,C00079,2025-05-19,S009,Momo,0.25
T002724,C00373,2025-12-07,S004,VNPay,0.05
T002725,C00257,2025-05-21,S025,ZaloPay,0.0
T002726,C00184,2025-07-20,S002,Credit Card,0.0
T002727,C00238,2025-01-05,S025,Momo,0.2
T002728,C00209,2025-08-09,S012,VNPay,0.1
T002729,C00051,2025-03-17,S018,Momo,0.25
T002730,C00311,2025-11-12,S012,VNPay,0.0
T002731,C00053,2025-05-23,S013,VNPay,0.0
T002732,C00095,2025-06-27,S021,Credit Card,0.1
T002733,C00249,2026-02-20,S013,Credit Card,0.1
T002734,C00246,2025-06-10,S010,Momo,0.15
T002735,C00060,2025-04-01,S001,Bank Transfer,0.2
T002736,C00625,2024-08-02,S024,ZaloPay,0.05
T002737,C00068,2025-08-14,S011,Cash,0.25
T002738,C00242,2025-12-29,S022,Bank Transfer,0.2
T002739,C00087,2025-10-28,S012,VNPay,
T002740,C00353,2025-02-03,S005,VNPay,0.15
T002741,C00510,2025-10-12,S008,Momo,0.0
T002742,C00060,2025-03-05,S010,VNPay,0.1
T002743,C00516,2025-10-27,S011,VNPay,0.3
T002744,C00153,2024-10-18,S023,Cash,0.15
T002745,C00237,2025-10-07,S012,Bank Transfer,0.25
T002746,C00600,2026-02-04,S001,ZaloPay,0.0
T002747,C00536,2025-04-07,S023,Bank Transfer,0.0
T002748,C00745,2024-06-27,S005,Credit Card,0.0
T002749,C00700,2026-03-23,S016,Bank Transfer,0.15
T002750,C00557,2025-08-28,S013,ZaloPay,0.1
T002751,C00088,2025-01-05,S011,Unknown,0.0
T002752,C00118,2024-05-10,S015,,0.15
T002753,C00397,2025-09-22,S004,Momo,0.2
T002754,C00675,2026-03-22,S025,ZaloPay,0.0
T002755,C00010,2026-03-01,S009,Credit Card,0.0
T002756,C00050,2024-06-02,S001,VNPay,0.0
T002757,C00640,2023-09-16,S016,,0.3
T002758,C00070,2025-05-13,S008,Momo,0.05
T002759,C00154,2025-09-08,S021,Credit Card,0.0
T002760,C00385,2026-03-02,S013,,0.0
T002761,C00074,2025-06-17,S008,Momo,0.0
T002762,C00326,2025-10-31,S009,ZaloPay,0.05
T002763,C00163,2025-02-09,S013,Momo,0.0
T002764,C00105,2024-11-12,S022,VNPay,0.3
T002765,C00172,2024-12-06,S007,Momo,0.15
T002766,C00043,2024-07-18,S008,Momo,0.2
T002767,C00015,2024-10-14,S014,VNPay,0.15
T002768,C00664,2023-12-24,S001,Momo,0.2
T002769,C00123,2025-10-25,S014,,0.1
T002770,C00033,2025-12-12,S013,ZaloPay,0.0
T002771,C00777,2025-06-24,S003,Credit Card,0.0
T002772,C00066,2026-01-07,S021,VNPay,0.2
T002773,C00373,2026-02-21,S003,Credit Card,0.3
T002774,C00694,2024-07-08,S010,Momo,0.0
T002775,C00051,2025-10-20,S009,Gold,0.0
T002776,C00327,2025-03-31,S015,ZaloPay,0.25
T002777,C00728,2025-01-24,S025,Cash,0.0
T002778,C00336,2026-02-04,S024,VNPay,0.3
T002779,C00656,2025-09-16,S009,Cash,0.0
T002780,C00069,2026-01-16,S002,Bank Transfer,0.0
T002781,C00353,2025-12-31,S020,ZaloPay,0.2
T002782,C00454,2024-08-19,S004,VNPay,0.1
T002783,C00087,2024-11-01,S024,Momo,0.05
T002784,C00354,2025-05-10,S005,,0.05
T002785,C00258,2024-08-23,S022,VNPay,0.0
T002786,C00126,2024-09-07,S014,VNPay,0.3
T002787,C00330,2024-11-18,S018,Bank Transfer,0.0
T002788,C00029,2025-12-16,S016,Credit Card,0.2
T002789,C00464,2026-03-05,S005,Bank Transfer,0.2
T002790,C00021,2025-09-11,S008,,0.25
T002791,C00076,2024-05-29,S008,Bank Transfer,0.0
T002792,C00415,2026-03-10,S013,Momo,0.0
T002793,C00218,2024-12-08,S011,ZaloPay,0.15
T002794,C00167,2024-12-31,S005,Momo,0.0
T002795,C00049,2025-02-26,S009,Bank Transfer,0.15
T002796,C00532,2025-05-12,S006,Momo,0.0
T002797,C00057,2025-11-22,S014,ZaloPay,0.0
T002798,C00338,2026-01-25,S018,ZaloPay,0.15
T002799,C00093,2025-01-03,S019,Cash,0.0
T002800,C00418,2026-03-12,S003,ZaloPay,0.3
T002801,C00482,2026-01-12,S017,VNPay,0.0
T002802,C00559,2025-09-06,S019,Credit Card,0.05
T002803,C00321,2025-08-11,S010,ZaloPay,
T002804,C00362,2024-02-23,S001,Credit Card,0.0
T002805,C00280,2025-06-08,S011,,0.0
T002806,C00122,2026-01-28,S003,ZaloPay,0.0
T002807,C00036,2025-08-24,S017,Credit Card,0.2
T002808,C00538,2025-12-10,S013,Bank Transfer,0.0
T002809,C00583,2025-12-13,S006,VNPay,0.25
T002810,C00022,2024-06-21,S002,Bank Transfer,0.3
T002811,C00497,2024-05-05,S007,ZaloPay,0.2
T002812,C00031,2025-05-23,S023,ZaloPay,0.0
T002813,C00077,2025-05-25,S005,Bank Transfer,0.0
T002814,C00356,2025-07-09,S001,Credit Card,
T002815,C00368,2024-04-10,S022,VNPay,0.0
T002816,C00017,2024-07-17,S002,Momo,0.15
T002817,C00030,2024-10-08,S023,ZaloPay,0.2
T002818,C00021,2025-07-27,S019,Bank Transfer,
T002819,C00229,2025-09-09,S020,ZaloPay,0.0
T002820,C00177,2026-02-18,S010,Momo,0.0
T002821,C00699,2024-01-08,S014,Momo,0.05
T002822,C00361,2025-08-14,S024,VNPay,0.0
T002823,C00253,2024-05-26,S010,Momo,0.25
T002824,C00666,2024-02-13,S016,,0.2
T002825,C00786,2026-01-20,S023,Credit Card,0.0
T002826,C00715,2024-05-19,S019,Momo,0.0
T002827,C00075,2025-01-12,S014,,0.25
T002828,C00302,2025-04-10,S016,ZaloPay,0.1
T002829,C00034,2025-01-08,S020,Momo,
T002830,C00031,2025-10-29,S004,Bank Transfer,0.0
T002831,C00533,2026-01-03,S016,ZaloPay,0.0
T002832,C00185,2025-03-30,S020,ZaloPay,0.0
T002833,C00277,2024-01-12,S006,Bank Transfer,0.2
T002834,C00367,2025-11-24,S016,Momo,0.0
T002835,C00022,2025-01-13,S006,VNPay,0.0
T002836,C00006,2024-12-12,S024,Bank Transfer,0.0
T002837,C00149,2025-03-03,S014,Bank Transfer,0.1
T002838,C00371,2026-03-14,S008,ZaloPay,0.0
T002839,C00184,2025-06-05,S013,VNPay,0.1
T002840,C00277,2025-07-04,S008,Bank Transfer,0.2
T002841,C00214,2025-08-10,S023,Bank Transfer,0.0
T002842,C00120,2025-09-11,S016,Momo,0.0
T002843,C00109,2024-03-07,S006,ZaloPay,0.0
T002844,C00092,2024-01-09,S015,Credit Card,0.0
T002845,C00605,2024-06-02,S002,Momo,0.0
T002846,C00650,2024-04-30,S023,Momo,0.0
T002847,C00147,2025-05-20,S009,VNPay,0.0
T002848,C00076,2024-02-21,S020,ZaloPay,0.0
T002849,C00032,2025-11-16,S024,Momo,0.0
T002850,C00436,2026-03-07,S020,Credit Card,0.1
T002851,C00601,2026-02-27,S014,Momo,0.0
T002852,C00621,2025-08-20,S004,Credit Card,0.0
T002853,C00767,2025-10-19,S014,Momo,0.0
T002854,C00158,2025-03-07,S011,Credit Card,0.0
T002855,C00377,2025-12-05,S012,Bank Transfer,0.2
T002856,C00337,2025-09-07,S001,VNPay,0.0
T002857,C00118,2025-12-22,S010,VNPay,0.05
T002858,C00396,2025-04-26,S020,ZaloPay,0.0
T002859,C00179,2025-12-05,S014,VNPay,0.1
T002860,C00789,2026-03-04,S018,ZaloPay,0.0
T002861,C00766,2024-10-09,S016,VNPay,0.0
T002862,C00025,2025-04-21,S015,,0.0
T002863,C00052,2024-11-13,S020,VNPay,0.15
T002864,C00298,2026-02-25,S010,ZaloPay,0.0
T002865,C00595,2024-12-03,S017,ZaloPay,0.3
T002866,C00063,2025-02-02,S004,ZaloPay,0.05
T002867,C00308,2025-04-03,S013,Momo,0.0
T002868,C00120,2025-05-23,S005,Credit Card,0.3
T002869,C00230,2026-03-20,S008,Gold,0.1
T002870,C00064,2025-08-26,S023,Cash,0.1
T002871,C00062,2024-07-26,S022,Credit Card,0.0
T002872,C00191,2025-09-12,S012,ZaloPay,0.0
T002873,C00227,2025-07-28,S019,VNPay,0.05
T002874,C00279,2024-12-28,S013,Momo,0.05
T002875,C00151,2023-12-16,S001,Credit Card,0.2
T002876,C00236,2025-09-27,S001,ZaloPay,
T002877,C00612,2025-11-08,S025,Bank Transfer,0.0
T002878,C00100,2026-01-29,S011,Cash,0.05
T002879,C00029,2024-10-02,S010,ZaloPay,0.0
T002880,C00453,2025-07-01,S006,VNPay,0.0
T002881,C00453,2026-03-09,S017,Credit Card,
T002882,C00341,2025-11-09,S002,Credit Card,0.15
T002883,C00649,2024-11-24,S021,VNPay,0.2
T002884,C00061,2026-01-14,S013,VNPay,0.0
T002885,C00322,2024-06-27,S007,Bank Transfer,0.0
T002886,C00029,2024-12-14,S003,Credit Card,0.15
T002887,C00059,2025-07-04,S003,Credit Card,0.2
T002888,C00716,2025-01-26,S005,VNPay,0.05
T002889,C00006,2025-02-11,S008,ZaloPay,0.0
T002890,C00044,2026-01-28,S003,Momo,0.3
T002891,C00001,2025-03-01,S019,ZaloPay,0.0
T002892,C00105,2025-10-30,S017,,0.15
T002893,C00034,2025-09-07,S012,ZaloPay,0.0
T002894,C00148,2025-07-17,S015,Cash,0.0
T002895,C00631,2024-08-01,S009,VNPay,0.2
T002896,C00669,2024-04-14,S015,Credit Card,0.2
T002897,C00030,2026-01-28,S013,Credit Card,0.0
T002898,C00050,2024-07-01,S001,Bank Transfer,0.0
T002899,C00144,2025-10-18,S012,Momo,0.05
T002900,C00069,2025-07-15,S020,ZaloPay,0.25
T002901,C00485,2025-02-07,S011,Cash,0.05
T002902,C00038,2024-08-12,S017,Bank Transfer,0.1
T002903,C00703,2025-05-02,S009,Bank Transfer,0.0
T002904,C00084,2025-07-29,S008,Credit Card,0.0
T002905,C00628,2025-02-14,S016,ZaloPay,
T002906,C00120,2025-12-27,S003,VNPay,0.0
T002907,C00104,2024-08-06,S012,Bank Transfer,0.2
T002908,C00518,2024-11-11,S019,VNPay,0.1
T002909,C00213,2025-12-12,S013,Momo,0.0
T002910,C00354,2025-04-08,S008,Momo,0.1
T002911,C00198,2026-03-02,S007,VNPay,0.0
T002912,C00062,2025-03-23,S022,Gold,0.15
T002913,C00026,2026-03-16,S004,VNPay,0.1
T002914,C00621,2025-07-05,S001,VNPay,0.0
T002915,C00185,2024-12-16,S004,Momo,0.05
T002916,C00217,2025-12-30,S012,Bank Transfer,0.0
T002917,C00076,2025-08-24,S018,ZaloPay,0.2
T002918,C00112,2025-05-16,S008,Momo,0.0
T002919,C00323,2026-02-01,S013,ZaloPay,0.0
T002920,C00149,2024-05-24,S011,Credit Card,0.2
T002921,C00086,2026-01-18,S003,Credit Card,0.0
T002922,C00356,2026-03-05,S007,ZaloPay,0.0
T002923,C00012,2023-12-15,S008,VNPay,0.0
T002924,C00088,2026-03-20,S022,Bank Transfer,
T002925,C00034,2025-04-29,S022,Credit Card,0.15
T002926,C00586,2025-08-10,S011,Bank Transfer,0.0
T002927,C00796,2025-01-28,S017,Credit Card,0.0
T002928,C00324,2024-02-05,S010,ZaloPay,0.1
T002929,C00015,2025-12-09,S023,Credit Card,0.2
T002930,C00713,2025-05-27,S019,ZaloPay,0.05
T002931,C00742,2026-02-02,S003,Gold,0.3
T002932,C00114,2025-04-02,S020,VNPay,0.1
T002933,C00252,2025-07-20,S009,Bank Transfer,0.25
T002934,C00114,2024-10-14,S004,Momo,0.0
T002935,C00133,2026-01-29,S020,ZaloPay,0.0
T002936,C00563,2025-01-31,S023,VNPay,0.2
T002937,C00147,2025-09-02,S006,Cash,
T002938,C00053,2025-11-20,S006,VNPay,0.05
T002939,C00069,2024-11-21,S001,ZaloPay,0.2
T002940,C00693,2025-09-27,S007,Bank Transfer,0.0
T002941,C00058,2024-12-15,S009,Cash,
T002942,C00634,2025-10-14,S001,,0.3
T002943,C00602,2024-12-02,S021,Credit Card,0.05
T002944,C00072,2024-08-21,S010,Credit Card,0.0
T002945,C00381,2025-02-15,S023,Credit Card,0.2
T002946,C00488,2023-10-30,S004,VNPay,0.1
T002947,C00301,2024-06-21,S025,Momo,0.15
T002948,C00058,2025-07-18,S001,VNPay,0.0
T002949,C00341,2024-06-15,S025,ZaloPay,0.25
T002950,C00442,2025-07-11,S002,VNPay,0.0
T002951,C00507,2024-12-16,S023,Credit Card,0.0
T002952,C00042,2024-11-27,S002,VNPay,0.3
T002953,C00059,2024-09-03,S011,Cash,0.2
T002954,C00072,2025-11-20,S001,Bank Transfer,
T002955,C00072,2026-03-24,S016,Momo,0.25
T002956,C00036,2024-06-05,S009,ZaloPay,0.0
T002957,C00075,2024-12-20,S015,VNPay,0.0
T002958,C00094,2025-07-04,S021,Bank Transfer,0.1
T002959,C00488,2023-09-23,S017,Credit Card,0.2
T002960,C00333,2025-01-30,S004,,0.0
T002961,C00090,2026-02-08,S008,Momo,0.0
T002962,C00499,2026-02-10,S015,Momo,
T002963,C00766,2025-09-22,S010,Credit Card,0.05
T002964,C00144,2025-04-05,S025,Cash,0.0
T002965,C00343,2026-01-18,S006,,0.1
T002966,C00326,2024-09-23,S002,Bank Transfer,0.0
T002967,C00242,2025-07-31,S001,VNPay,0.0
T002968,C00362,2025-08-13,S004,???,0.05
T002969,C00115,2025-06-22,S008,ZaloPay,0.3
T002970,C00347,2025-02-19,S011,Bank Transfer,0.1
T002971,C00350,2026-02-06,S019,Cash,0.0
T002972,C00627,2025-09-01,S009,Cash,0.25
T002973,C00693,2024-02-28,S015,Momo,0.0
T002974,C00091,2026-01-23,S017,,0.05
T002975,C00385,2025-09-12,S019,VNPay,0.0
T002976,C00366,2025-11-19,S019,ZaloPay,0.0
T002977,C00369,2025-10-16,S024,Bank Transfer,0.0
T002978,C00663,2025-12-25,S013,Credit Card,0.25
T002979,C00147,2025-12-20,S023,,0.0
T002980,C00273,2025-04-16,S009,VNPay,0.1
T002981,C00423,2025-03-22,S015,Credit Card,0.2
T002982,C00099,2025-07-12,S011,Credit Card,0.25
T002983,C00051,2025-01-05,S001,ZaloPay,0.0
T002984,C00727,2026-01-17,S023,Cash,0.3
T002985,C00281,2025-12-17,S015,VNPay,0.0
T002986,C00279,2025-04-14,S007,Credit Card,0.25
T002987,C00057,2025-08-10,S021,Bank Transfer,0.25
T002988,C00122,2026-02-07,S016,Credit Card,0.15
T002989,C00025,2026-02-13,S007,ZaloPay,0.0
T002990,C00610,2026-03-18,S019,Momo,0.2
T002991,C00235,2024-10-26,S003,Bank Transfer,0.25
T002992,C00031,2025-10-13,S011,VNPay,0.25
T002993,C00058,2025-06-14,S005,Credit Card,0.2
T002994,C00526,2025-08-06,S009,Cash,0.1
T002995,C00700,2025-06-04,S008,ZaloPay,0.0
T002996,C00158,2025-09-16,S007,ZaloPay,0.0
T002997,C00456,2025-12-12,S018,VNPay,
T002998,C00567,2025-07-12,S001,Bank Transfer,0.3
T002999,C00020,2026-01-13,S018,,0.0
T003000,C00072,2025-03-06,S023,VNPay,0.0
T003001,C00147,2025-09-28,S005,ZaloPay,0.0
T003002,C00370,2025-10-04,S025,VNPay,0.2
T003003,C00018,2025-11-14,S016,Bank Transfer,0.0
T003004,C00331,2024-04-17,S002,Momo,0.15
T003005,C00689,2025-05-28,S001,Momo,0.25
T003006,C00044,2024-03-08,S022,Credit Card,0.05
T003007,C00748,2024-12-12,S004,Credit Card,0.0
T003008,C00530,2025-11-13,S010,ZaloPay,0.0
T003009,C00204,2025-09-05,S004,Credit Card,0.0
T003010,C00158,2025-12-16,S024,Bank Transfer,0.0
T003011,C00515,2025-07-26,S001,Momo,0.0
T003012,C00008,2024-02-14,S018,Bank Transfer,0.0
T003013,C00264,2025-08-02,S006,Momo,0.0
T003014,C00372,2025-09-11,S024,ZaloPay,0.15
T003015,C00432,2025-09-17,S013,Momo,0.0
T003016,C00486,2025-11-08,S014,Credit Card,0.15
T003017,C00127,2025-10-26,S019,Cash,0.3
T003018,C00252,2025-03-15,S011,ZaloPay,0.0
T003019,C00361,2025-10-03,S016,Momo,0.15
T003020,C00041,2025-02-07,S016,Cash,0.1
T003021,C00079,2026-03-12,S017,ZaloPay,0.2
T003022,C00052,2023-10-18,S017,Credit Card,0.2
T003023,C00314,2025-02-26,S009,Cash,0.1
T003024,C00067,2024-08-22,S014,Bank Transfer,0.0
T003025,C00224,2026-02-21,S003,Bank Transfer,0.25
T003026,C00075,2025-03-25,S017,Credit Card,0.0
T003027,C00048,2025-12-15,S022,Credit Card,0.0
T003028,C00078,2025-11-06,S003,ZaloPay,0.15
T003029,C00122,2025-07-22,S023,Cash,0.1
T003030,C00006,2025-09-09,S016,Cash,
T003031,C00071,2026-01-06,S019,ZaloPay,0.3
T003032,C00271,2025-01-01,S014,Credit Card,0.25
T003033,C00119,2024-05-06,S019,VNPay,0.0
T003034,C00306,2024-10-09,S001,ZaloPay,0.0
T003035,C00037,2026-02-08,S019,Bitcoin,0.0
T003036,C00361,2025-11-11,S012,Bank Transfer,0.2
T003037,C00617,2025-11-17,S011,ZaloPay,0.3
T003038,C00486,2025-04-04,S012,VNPay,0.05
T003039,C00011,2025-02-15,S013,ZaloPay,0.0
T003040,C00749,2025-03-17,S012,Momo,0.0
T003041,C00628,2025-08-10,S014,Gold,0.3
T003042,C00313,2023-10-11,S025,Momo,0.15
T003043,C00306,2025-02-11,S017,VNPay,0.2
T003044,C00261,2025-06-21,S009,Cash,0.2
T003045,C00208,2025-12-02,S010,VNPay,0.0
T003046,C00043,2025-12-10,S001,VNPay,0.2
T003047,C00098,2025-09-28,S008,Bank Transfer,0.0
T003048,C00447,2023-09-24,S023,,0.3
T003049,C00205,2025-08-10,S003,VNPay,0.0
T003050,C00222,2024-11-04,S021,VNPay,0.3
T003051,C00476,2025-06-05,S022,Momo,0.0
T003052,C00043,2025-11-21,S010,Bank Transfer,0.0
T003053,C00193,2025-03-10,S003,ZaloPay,0.1
T003054,C00038,2025-02-16,S006,ZaloPay,0.0
T003055,C00056,2025-09-17,S003,,0.0
T003056,C00019,2026-02-27,S020,Bank Transfer,0.0
T003057,C00378,2026-03-22,S017,Bank Transfer,0.1
